name, repeat, time, slow_prob, transf, fvc, depth, inv_depth, rate
inc, 1, 1, 1.000000, add, 1, 14, 10, 347795.162086
orig, 1, 1, 1.000000, elim, 1, 14, 10, 980.160784
inc, 1, 1, 1.000000, elim, 1, 14, 10, 3220.350968
orig, 1, 1, 1.000000, move, 1, 14, 10, 1011.113481
inc, 1, 1, 1.000000, move, 1, 14, 10, 2461.063516
orig, 1, 1, 1.000000, id, 1, 16, -1, 137.174959
inc, 1, 1, 1.000000, id, 1, 16, -1, 5552600.856992
einc, 1, 1, 1.000000, id, 1, 16, -1, 258429.302117
orig, 1, 1, 1.000000, add, 1, 16, 10, 138.264970
inc, 1, 1, 1.000000, add, 1, 16, 10, 302414.801218
orig, 1, 1, 1.000000, elim, 1, 16, 10, 143.385677
inc, 1, 1, 1.000000, elim, 1, 16, 10, 739.744830
orig, 1, 1, 1.000000, move, 1, 16, 10, 137.370667
inc, 1, 1, 1.000000, move, 1, 16, 10, 552.270162
orig, 1, 1, 1.000000, id, 1024, 12, -1, 1068.298866
inc, 1, 1, 1.000000, id, 1024, 12, -1, 6940.400942
einc, 1, 1, 1.000000, id, 1024, 12, -1, 1169.325904
orig, 1, 1, 1.000000, add, 1024, 12, 10, 1061.692282
inc, 1, 1, 1.000000, add, 1024, 12, 10, 1100.235007
orig, 1, 1, 1.000000, elim, 1024, 12, 10, 1070.542462
inc, 1, 1, 1.000000, elim, 1024, 12, 10, 918.599092
orig, 1, 1, 1.000000, move, 1024, 12, 10, 1064.688440
inc, 1, 1, 1.000000, move, 1024, 12, 10, 540.891167
orig, 1, 1, 1.000000, id, 1024, 14, -1, 248.975760
inc, 1, 1, 1.000000, id, 1024, 14, -1, 6894.067869
einc, 1, 1, 1.000000, id, 1024, 14, -1, 781.294626
orig, 1, 1, 1.000000, add, 1024, 14, 10, 247.446004
inc, 1, 1, 1.000000, add, 1024, 14, 10, 898.327161
orig, 1, 1, 1.000000, elim, 1024, 14, 10, 245.445569
inc, 1, 1, 1.000000, elim, 1024, 14, 10, 555.957995
orig, 1, 1, 1.000000, move, 1024, 14, 10, 249.648006
inc, 1, 1, 1.000000, move, 1024, 14, 10, 347.602292
orig, 1, 1, 1.000000, id, 1024, 16, -1, 49.312844
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6942.852059
einc, 1, 1, 1.000000, id, 1024, 16, -1, 617.375980
orig, 1, 1, 1.000000, add, 1024, 16, 10, 48.983167
inc, 1, 1, 1.000000, add, 1024, 16, 10, 764.754811
orig, 1, 1, 1.000000, elim, 1024, 16, 10, 50.650246
inc, 1, 1, 1.000000, elim, 1024, 16, 10, 260.122665
orig, 1, 1, 1.000000, move, 1024, 16, 10, 49.426275
inc, 1, 1, 1.000000, move, 1024, 16, 10, 174.356093
orig, 1, 1, 1.000000, id, 4096, 14, -1, 215.590809
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1597.403128
einc, 1, 1, 1.000000, id, 4096, 14, -1, 253.686752
orig, 1, 1, 1.000000, add, 4096, 14, 10, 216.126650
inc, 1, 1, 1.000000, add, 4096, 14, 10, 236.828187
orig, 1, 1, 1.000000, elim, 4096, 14, 10, 215.517858
inc, 1, 1, 1.000000, elim, 4096, 14, 10, 197.419571
orig, 1, 1, 1.000000, move, 4096, 14, 10, 216.182035
inc, 1, 1, 1.000000, move, 4096, 14, 10, 115.574249
orig, 1, 1, 1.000000, id, 4096, 16, -1, 43.330415
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1599.734901
einc, 1, 1, 1.000000, id, 4096, 16, -1, 170.001447
orig, 1, 1, 1.000000, add, 4096, 16, 10, 43.257377
inc, 1, 1, 1.000000, add, 4096, 16, 10, 199.818843
orig, 1, 1, 1.000000, elim, 4096, 16, 10, 43.996151
inc, 1, 1, 1.000000, elim, 4096, 16, 10, 120.051371
orig, 1, 1, 1.000000, move, 4096, 16, 10, 43.340182
inc, 1, 1, 1.000000, move, 4096, 16, 10, 75.999482
orig, 1, 1, 1.000000, id, 16384, 16, -1, 38.417816
inc, 1, 1, 1.000000, id, 16384, 16, -1, 368.020533
einc, 1, 1, 1.000000, id, 16384, 16, -1, 52.139839
orig, 1, 1, 1.000000, add, 16384, 16, 10, 38.077407
inc, 1, 1, 1.000000, add, 16384, 16, 10, 53.023022
orig, 1, 1, 1.000000, elim, 16384, 16, 10, 38.970499
inc, 1, 1, 1.000000, elim, 16384, 16, 10, 43.244474
orig, 1, 1, 1.000000, move, 16384, 16, 10, 38.755259
inc, 1, 1, 1.000000, move, 16384, 16, 10, 25.535528
orig, 1, 1, 1.000000, id, 32768, 16, -1, 36.978922
inc, 1, 1, 1.000000, id, 32768, 16, -1, 169.760338
einc, 1, 1, 1.000000, id, 32768, 16, -1, 29.212326
orig, 1, 1, 1.000000, add, 32768, 16, 10, 36.587538
inc, 1, 1, 1.000000, add, 32768, 16, 10, 27.074800
orig, 1, 1, 1.000000, elim, 32768, 16, 10, 37.418626
inc, 1, 1, 1.000000, elim, 32768, 16, 10, 0.008303
orig, 1, 1, 1.000000, move, 32768, 16, 10, 36.700997
inc, 1, 1, 1.000000, move, 32768, 16, 10, 13.259678
orig, 1, 1, 1.000000, id, 1, 14, -1, 987.116520
inc, 1, 1, 1.000000, id, 1, 14, -1, 5533758.443901
einc, 1, 1, 1.000000, id, 1, 14, -1, 306733.820177
orig, 1, 1, 1.000000, add, 1, 14, 12, 993.663744
inc, 1, 1, 1.000000, add, 1, 14, 12, 347902.051702
orig, 1, 1, 1.000000, elim, 1, 14, 12, 999.027785
inc, 1, 1, 1.000000, elim, 1, 14, 12, 3137.342554
orig, 1, 1, 1.000000, move, 1, 14, 12, 989.580930
inc, 1, 1, 1.000000, move, 1, 14, 12, 2328.574188
orig, 1, 1, 1.000000, id, 1, 16, -1, 136.568571
inc, 1, 1, 1.000000, id, 1, 16, -1, 5577082.555206
einc, 1, 1, 1.000000, id, 1, 16, -1, 259378.652915
orig, 1, 1, 1.000000, add, 1, 16, 12, 136.448827
inc, 1, 1, 1.000000, add, 1, 16, 12, 304045.542534
orig, 1, 1, 1.000000, elim, 1, 16, 12, 146.965266
inc, 1, 1, 1.000000, elim, 1, 16, 12, 669.392627
orig, 1, 1, 1.000000, move, 1, 16, 12, 136.366191
inc, 1, 1, 1.000000, move, 1, 16, 12, 678.279968
orig, 1, 1, 1.000000, id, 1024, 14, -1, 248.833238
inc, 1, 1, 1.000000, id, 1024, 14, -1, 6893.861673
einc, 1, 1, 1.000000, id, 1024, 14, -1, 774.422054
orig, 1, 1, 1.000000, add, 1024, 14, 12, 249.159927
inc, 1, 1, 1.000000, add, 1024, 14, 12, 818.322873
orig, 1, 1, 1.000000, elim, 1024, 14, 12, 251.255530
inc, 1, 1, 1.000000, elim, 1024, 14, 12, 519.665538
orig, 1, 1, 1.000000, move, 1024, 14, 12, 249.406442
inc, 1, 1, 1.000000, move, 1024, 14, 12, 326.956553
orig, 1, 1, 1.000000, id, 1024, 16, -1, 48.751391
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6911.111913
einc, 1, 1, 1.000000, id, 1024, 16, -1, 615.509298
orig, 1, 1, 1.000000, add, 1024, 16, 12, 48.713769
inc, 1, 1, 1.000000, add, 1024, 16, 12, 697.859709
orig, 1, 1, 1.000000, elim, 1024, 16, 12, 50.632192
inc, 1, 1, 1.000000, elim, 1024, 16, 12, 244.235252
orig, 1, 1, 1.000000, move, 1024, 16, 12, 49.597828
inc, 1, 1, 1.000000, move, 1024, 16, 12, 182.768090
orig, 1, 1, 1.000000, id, 4096, 14, -1, 215.874965
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1586.375765
einc, 1, 1, 1.000000, id, 4096, 14, -1, 251.964943
orig, 1, 1, 1.000000, add, 4096, 14, 12, 215.671770
inc, 1, 1, 1.000000, add, 4096, 14, 12, 214.515760
orig, 1, 1, 1.000000, elim, 4096, 14, 12, 216.709683
inc, 1, 1, 1.000000, elim, 4096, 14, 12, 179.578775
orig, 1, 1, 1.000000, move, 4096, 14, 12, 215.848298
inc, 1, 1, 1.000000, move, 4096, 14, 12, 107.022530
orig, 1, 1, 1.000000, id, 4096, 16, -1, 43.302472
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1600.359272
einc, 1, 1, 1.000000, id, 4096, 16, -1, 171.901404
orig, 1, 1, 1.000000, add, 4096, 16, 12, 43.268205
inc, 1, 1, 1.000000, add, 4096, 16, 12, 181.417209
orig, 1, 1, 1.000000, elim, 4096, 16, 12, 44.244913
inc, 1, 1, 1.000000, elim, 4096, 16, 12, 112.946904
orig, 1, 1, 1.000000, move, 4096, 16, 12, 43.053142
inc, 1, 1, 1.000000, move, 4096, 16, 12, 70.645583
orig, 1, 1, 1.000000, id, 16384, 16, -1, 38.019272
inc, 1, 1, 1.000000, id, 16384, 16, -1, 366.633856
einc, 1, 1, 1.000000, id, 16384, 16, -1, 52.103514
orig, 1, 1, 1.000000, add, 16384, 16, 12, 38.062489
inc, 1, 1, 1.000000, add, 16384, 16, 12, 47.702585
orig, 1, 1, 1.000000, elim, 16384, 16, 12, 38.993994
inc, 1, 1, 1.000000, elim, 16384, 16, 12, 39.417788
orig, 1, 1, 1.000000, move, 16384, 16, 12, 38.431183
inc, 1, 1, 1.000000, move, 16384, 16, 12, 23.183592
orig, 1, 1, 1.000000, id, 32768, 16, -1, 36.982249
inc, 1, 1, 1.000000, id, 32768, 16, -1, 170.304855
einc, 1, 1, 1.000000, id, 32768, 16, -1, 29.077401
orig, 1, 1, 1.000000, add, 32768, 16, 12, 36.574051
inc, 1, 1, 1.000000, add, 32768, 16, 12, 24.203815
orig, 1, 1, 1.000000, elim, 32768, 16, 12, 37.239888
inc, 1, 1, 1.000000, elim, 32768, 16, 12, 0.008310
orig, 1, 1, 1.000000, move, 32768, 16, 12, 33.649042
inc, 1, 1, 1.000000, move, 32768, 16, 12, 11.845513
orig, 1, 1, 1.000000, id, 1, 16, -1, 134.679751
inc, 1, 1, 1.000000, id, 1, 16, -1, 5579552.245096
einc, 1, 1, 1.000000, id, 1, 16, -1, 261276.082066
orig, 1, 1, 1.000000, add, 1, 16, 14, 137.904077
inc, 1, 1, 1.000000, add, 1, 16, 14, 303514.587381
orig, 1, 1, 1.000000, elim, 1, 16, 14, 149.131032
inc, 1, 1, 1.000000, elim, 1, 16, 14, 711.243850
orig, 1, 1, 1.000000, move, 1, 16, 14, 136.676335
inc, 1, 1, 1.000000, move, 1, 16, 14, 542.065516
orig, 1, 1, 1.000000, id, 1024, 16, -1, 49.164208
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6895.609115
einc, 1, 1, 1.000000, id, 1024, 16, -1, 617.924066
orig, 1, 1, 1.000000, add, 1024, 16, 14, 49.326118
inc, 1, 1, 1.000000, add, 1024, 16, 14, 654.125481
orig, 1, 1, 1.000000, elim, 1024, 16, 14, 49.639046
inc, 1, 1, 1.000000, elim, 1024, 16, 14, 230.918792
orig, 1, 1, 1.000000, move, 1024, 16, 14, 49.466903
inc, 1, 1, 1.000000, move, 1024, 16, 14, 161.616620
orig, 1, 1, 1.000000, id, 4096, 16, -1, 43.320049
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1596.213747
einc, 1, 1, 1.000000, id, 4096, 16, -1, 170.101966
orig, 1, 1, 1.000000, add, 4096, 16, 14, 43.458507
inc, 1, 1, 1.000000, add, 4096, 16, 14, 168.420652
orig, 1, 1, 1.000000, elim, 4096, 16, 14, 43.584132
inc, 1, 1, 1.000000, elim, 4096, 16, 14, 107.372750
orig, 1, 1, 1.000000, move, 4096, 16, 14, 43.330769
inc, 1, 1, 1.000000, move, 4096, 16, 14, 65.202972
orig, 1, 1, 1.000000, id, 16384, 16, -1, 38.352947
inc, 1, 1, 1.000000, id, 16384, 16, -1, 367.033227
einc, 1, 1, 1.000000, id, 16384, 16, -1, 52.367357
orig, 1, 1, 1.000000, add, 16384, 16, 14, 38.008150
inc, 1, 1, 1.000000, add, 16384, 16, 14, 43.662775
orig, 1, 1, 1.000000, elim, 16384, 16, 14, 38.919944
inc, 1, 1, 1.000000, elim, 16384, 16, 14, 36.607280
orig, 1, 1, 1.000000, move, 16384, 16, 14, 38.774944
inc, 1, 1, 1.000000, move, 16384, 16, 14, 21.639646
orig, 1, 1, 1.000000, id, 32768, 16, -1, 37.300193
inc, 1, 1, 1.000000, id, 32768, 16, -1, 168.803753
einc, 1, 1, 1.000000, id, 32768, 16, -1, 29.136963
orig, 1, 1, 1.000000, add, 32768, 16, 14, 36.828308
inc, 1, 1, 1.000000, add, 32768, 16, 14, 21.917934
orig, 1, 1, 1.000000, elim, 32768, 16, 14, 36.698740
inc, 1, 1, 1.000000, elim, 32768, 16, 14, 0.008286
orig, 1, 1, 1.000000, move, 32768, 16, 14, 36.779653
inc, 1, 1, 1.000000, move, 32768, 16, 14, 11.068726
