name, repeat, time, transf, fvc, depth, inv_depth, rate
einc, 5, 2, id, 128, 10, -1, 14282.954522
einc, 5, 2, id, 128, 10, -1, 14287.330421
einc, 5, 2, id, 128, 10, -1, 14273.255278
einc, 5, 2, id, 128, 10, -1, 14296.465334
einc, 5, 2, id, 128, 10, -1, 14300.849517
orig, 5, 2, mod, 128, 10, 1, 11512.645370
orig, 5, 2, mod, 128, 10, 1, 11579.528402
orig, 5, 2, mod, 128, 10, 1, 11545.767858
orig, 5, 2, mod, 128, 10, 1, 11540.133489
orig, 5, 2, mod, 128, 10, 1, 11579.393785
inc, 5, 2, mod, 128, 10, 1, 15097.829223
inc, 5, 2, mod, 128, 10, 1, 15069.529393
inc, 5, 2, mod, 128, 10, 1, 15124.789437
inc, 5, 2, mod, 128, 10, 1, 15091.352526
inc, 5, 2, mod, 128, 10, 1, 15056.856288
orig, 5, 2, id, 128, 12, -1, 2504.448466
orig, 5, 2, id, 128, 12, -1, 2508.409960
orig, 5, 2, id, 128, 12, -1, 2511.171254
orig, 5, 2, id, 128, 12, -1, 2504.903131
orig, 5, 2, id, 128, 12, -1, 2521.786680
inc, 5, 2, id, 128, 12, -1, 95335.778559
inc, 5, 2, id, 128, 12, -1, 95177.812935
inc, 5, 2, id, 128, 12, -1, 95246.564798
inc, 5, 2, id, 128, 12, -1, 95317.406675
inc, 5, 2, id, 128, 12, -1, 95199.921874
einc, 5, 2, id, 128, 12, -1, 10255.297908
einc, 5, 2, id, 128, 12, -1, 10253.190450
einc, 5, 2, id, 128, 12, -1, 10293.346593
einc, 5, 2, id, 128, 12, -1, 10261.926990
einc, 5, 2, id, 128, 12, -1, 10259.977228
orig, 5, 2, mod, 128, 12, 1, 2498.163930
orig, 5, 2, mod, 128, 12, 1, 2486.009584
orig, 5, 2, mod, 128, 12, 1, 2484.698761
orig, 5, 2, mod, 128, 12, 1, 2485.570584
orig, 5, 2, mod, 128, 12, 1, 2481.455653
inc, 5, 2, mod, 128, 12, 1, 10825.301875
inc, 5, 2, mod, 128, 12, 1, 10986.246103
inc, 5, 2, mod, 128, 12, 1, 10916.005720
inc, 5, 2, mod, 128, 12, 1, 10830.758283
inc, 5, 2, mod, 128, 12, 1, 10927.618119
orig, 5, 2, id, 128, 14, -1, 497.250469
orig, 5, 2, id, 128, 14, -1, 497.881718
orig, 5, 2, id, 128, 14, -1, 498.501845
orig, 5, 2, id, 128, 14, -1, 495.807671
orig, 5, 2, id, 128, 14, -1, 497.695693
inc, 5, 2, id, 128, 14, -1, 95416.486385
inc, 5, 2, id, 128, 14, -1, 95131.614875
inc, 5, 2, id, 128, 14, -1, 95527.766406
inc, 5, 2, id, 128, 14, -1, 95232.332838
inc, 5, 2, id, 128, 14, -1, 95382.246209
einc, 5, 2, id, 128, 14, -1, 8105.033379
einc, 5, 2, id, 128, 14, -1, 8105.891571
einc, 5, 2, id, 128, 14, -1, 8109.665872
einc, 5, 2, id, 128, 14, -1, 8057.023943
einc, 5, 2, id, 128, 14, -1, 8092.427224
orig, 5, 2, mod, 128, 14, 1, 495.020174
orig, 5, 2, mod, 128, 14, 1, 495.824972
orig, 5, 2, mod, 128, 14, 1, 494.156221
orig, 5, 2, mod, 128, 14, 1, 495.154086
orig, 5, 2, mod, 128, 14, 1, 495.071033
inc, 5, 2, mod, 128, 14, 1, 8511.892288
inc, 5, 2, mod, 128, 14, 1, 8556.663704
inc, 5, 2, mod, 128, 14, 1, 8491.550913
inc, 5, 2, mod, 128, 14, 1, 8635.489083
inc, 5, 2, mod, 128, 14, 1, 8479.209042
orig, 5, 2, id, 128, 16, -1, 70.599336
orig, 5, 2, id, 128, 16, -1, 71.426813
orig, 5, 2, id, 128, 16, -1, 71.124439
orig, 5, 2, id, 128, 16, -1, 72.153132
orig, 5, 2, id, 128, 16, -1, 71.085222
inc, 5, 2, id, 128, 16, -1, 94804.651520
inc, 5, 2, id, 128, 16, -1, 94883.589205
inc, 5, 2, id, 128, 16, -1, 94767.555060
inc, 5, 2, id, 128, 16, -1, 94612.066430
inc, 5, 2, id, 128, 16, -1, 94510.023513
einc, 5, 2, id, 128, 16, -1, 6639.139505
einc, 5, 2, id, 128, 16, -1, 6649.691056
einc, 5, 2, id, 128, 16, -1, 6662.060821
einc, 5, 2, id, 128, 16, -1, 6618.463494
einc, 5, 2, id, 128, 16, -1, 6639.788012
orig, 5, 2, mod, 128, 16, 1, 72.185304
orig, 5, 2, mod, 128, 16, 1, 71.719703
orig, 5, 2, mod, 128, 16, 1, 71.879040
orig, 5, 2, mod, 128, 16, 1, 72.083074
