name, repeat, time, transf, fvc, depth, inv_depth, rate
inc, 1, 3, move, 64, 6, 2, 717309.641775
orig, 1, 3, id, 64, 8, -1, 29648.164161
inc, 1, 3, id, 64, 8, -1, 759400.973310
einc, 1, 3, id, 64, 8, -1, 40488.370157
orig, 1, 3, add, 64, 8, 2, 29871.876004
inc, 1, 3, add, 64, 8, 2, 374508.695797
orig, 1, 3, elim, 64, 8, 2, 39980.362991
inc, 1, 3, elim, 64, 8, 2, 371831.029591
orig, 1, 3, move, 64, 8, 2, 29830.057699
inc, 1, 3, move, 64, 8, 2, 371622.602414
orig, 1, 3, id, 64, 10, -1, 7151.254357
inc, 1, 3, id, 64, 10, -1, 763007.898787
